ImageId,Label
8291,2
8292,2
8293,4
8294,4
8295,7
8296,8
8297,2
8298,0
8299,3
8300,4
8301,0
8302,5
8303,7
8304,3
8305,3
8306,5
8307,4
8308,0
8309,4
8310,3
8311,8
8312,2
8313,9
8314,2
8315,0
8316,2
8317,5
8318,5
8319,4
8320,7
8321,4
8322,7
8323,0
8324,2
8325,9
8326,7
8327,3
8328,9
8329,2
8330,5
8331,2
8332,3
8333,3
8334,9
8335,9
8336,9
8337,8
8338,8
8339,4
8340,2
8341,9
8342,0
8343,7
8344,7
8345,3
8346,3
8347,2
8348,2
8349,3
8350,2
8351,3
8352,3
8353,3
8354,4
8355,8
8356,2
8357,5
8358,3
8359,2
8360,9
8361,9
8362,4
8363,3
8364,2
8365,2
8366,0
8367,2
8368,7
8369,0
8370,3
8371,5
8372,2
8373,7
8374,3
8375,0
8376,3
8377,0
8378,4
8379,5
8380,9
8381,3
8382,3
8383,1
8384,2
8385,3
8386,1
8387,8
8388,8
8389,0
8390,2
8391,7
8392,7
8393,2
8394,8
8395,4
8396,5
8397,2
8398,3
8399,6
8400,5
8401,7
8402,9
8403,0
8404,4
8405,7
8406,3
8407,4
8408,8
8409,5
8410,3
8411,1
8412,4
8413,7
8414,2
8415,8
8416,4
8417,8
8418,4
8419,7
8420,5
8421,5
8422,3
8423,5
8424,6
8425,3
8426,7
8427,3
8428,4
8429,7
8430,2
8431,2
8432,3
8433,9
8434,5
8435,7
8436,1
8437,4
8438,5
8439,5
8440,2
8441,5
8442,4
8443,8
8444,2
8445,8
8446,3
8447,4
8448,0
8449,4
8450,2
8451,2
8452,3
8453,0
8454,3
8455,3
8456,2
8457,9
8458,5
8459,3
8460,4
8461,0
8462,3
8463,9
8464,6
8465,5
8466,9
8467,8
8468,9
8469,8
8470,6
8471,7
8472,1
8473,5
8474,7
8475,0
8476,5
8477,2
8478,2
8479,4
8480,8
8481,8
8482,2
8483,9
8484,5
8485,2
8486,3
8487,7
8488,5
8489,7
8490,5
8491,9
8492,0
8493,3
8494,9
8495,4
8496,7
8497,3
8498,3
8499,0
8500,0
8501,2
8502,3
8503,7
8504,5
8505,7
8506,2
8507,0
8508,5
8509,7
8510,6
8511,2
8512,2
8513,5
8514,9
8515,8
8516,4
8517,8
8518,3
8519,5
8520,5
8521,7
8522,0
8523,3
8524,2
8525,5
8526,3
8527,7
8528,3
8529,3
8530,8
8531,2
8532,5
8533,7
8534,5
8535,8
8536,9
8537,9
8538,6
8539,5
8540,2
8541,2
8542,3
8543,4
8544,3
8545,9
8546,0
8547,5
8548,0
8549,2
8550,0
8551,3
8552,3
8553,0
8554,3
8555,5
8556,4
8557,0
8558,3
8559,2
8560,3
8561,6
8562,1
8563,7
8564,2
8565,8
8566,7
8567,2
8568,4
8569,8
8570,3
8571,4
8572,3
8573,4
8574,9
8575,9
8576,9
8577,9
8578,7
8579,1
8580,4
8581,0
8582,9
8583,9
8584,5
8585,5
8586,8
8587,0
8588,8
8589,2
8590,2
8591,3
8592,3
8593,5
8594,8
8595,8
8596,2
8597,3
8598,1
8599,3
8600,8
8601,7
8602,4
8603,2
8604,0
8605,6
8606,8
8607,5
8608,0
8609,2
8610,4
8611,4
8612,7
8613,3
8614,9
8615,2
8616,2
8617,4
8618,9
8619,7
8620,0
8621,3
8622,3
8623,7
8624,5
8625,0
8626,2
8627,4
8628,8
8629,3
8630,8
8631,5
8632,0
8633,2
8634,6
8635,0
8636,0
8637,5
8638,3
8639,3
8640,6
8641,0
8642,8
8643,2
8644,5
8645,9
8646,5
8647,5
8648,0
8649,0
8650,4
8651,9
8652,5
8653,7
8654,9
8655,6
8656,8
8657,0
8658,2
8659,8
8660,5
8661,4
8662,0
8663,2
8664,9
8665,3
8666,7
8667,9
8668,4
8669,5
8670,5
8671,0
8672,0
8673,2
8674,9
8675,0
8676,6
8677,4
8678,6
8679,2
8680,2
8681,8
8682,3
8683,0
8684,2
8685,0
8686,2
8687,9
8688,3
8689,2
8690,6
8691,0
8692,2
8693,1
8694,2
8695,4
8696,2
8697,7
8698,4
8699,2
8700,5
8701,7
8702,8
8703,2
8704,8
8705,0
8706,5
8707,2
8708,7
8709,2
8710,5
8711,0
8712,4
8713,4
8714,6
8715,4
8716,2
8717,4
8718,3
8719,5
8720,0
8721,5
8722,3
8723,7
8724,7
8725,1
8726,7
8727,6
8728,3
8729,0
8730,6
8731,3
8732,2
8733,0
8734,4
8735,2
8736,5
8737,8
8738,8
8739,8
8740,6
8741,3
8742,7
8743,3
8744,2
8745,3
8746,4
8747,5
8748,8
8749,4
8750,2
8751,3
8752,7
8753,8
8754,5
8755,5
8756,7
8757,3
8758,3
8759,0
8760,5
8761,2
8762,9
8763,7
8764,6
8765,7
8766,3
8767,3
8768,9
8769,8
8770,3
8771,8
8772,4
8773,4
8774,3
8775,2
8776,2
8777,3
8778,2
8779,4
8780,9
8781,9
8782,4
8783,5
8784,3
8785,9
8786,7
8787,8
8788,8
8789,6
8790,0
8791,4
8792,8
8793,3
8794,0
8795,2
8796,7
8797,4
8798,2
8799,7
8800,3
8801,2
8802,9
8803,7
8804,4
8805,8
8806,9
8807,4
8808,5
8809,2
8810,8
8811,8
8812,3
8813,6
8814,3
8815,7
8816,4
8817,0
8818,8
8819,0
8820,9
8821,2
8822,2
8823,0
8824,5
8825,4
8826,0
8827,7
8828,4
8829,8
8830,5
8831,8
8832,5
8833,4
8834,8
8835,9
8836,0
8837,0
8838,7
8839,3
8840,9
8841,2
8842,2
8843,5
8844,1
8845,9
8846,2
8847,8
8848,4
8849,3
8850,8
8851,0
8852,6
8853,7
8854,2
8855,8
8856,2
8857,5
8858,5
8859,8
8860,0
8861,8
8862,0
8863,4
8864,5
8865,6
8866,6
8867,2
8868,0
8869,6
8870,4
8871,0
8872,4
8873,9
8874,8
8875,3
8876,7
8877,9
8878,4
8879,7
8880,4
8881,7
8882,8
8883,8
8884,0
8885,8
8886,2
8887,8
8888,8
8889,4
8890,8
8891,8
8892,0
8893,0
8894,1
8895,9
8896,4
8897,4
8898,3
8899,5
8900,3
8901,2
8902,0
8903,9
8904,2
8905,7
8906,7
8907,7
8908,5
8909,0
8910,3
8911,9
8912,8
8913,7
8914,9
8915,9
8916,8
8917,3
8918,0
8919,4
8920,4
8921,5
8922,0
8923,4
8924,5
8925,4
8926,2
8927,3
8928,9
8929,6
8930,0
8931,4
8932,7
8933,0
8934,6
8935,8
8936,4
8937,4
8938,3
8939,2
8940,3
8941,5
8942,0
8943,6
8944,3
8945,2
8946,4
8947,4
8948,2
8949,5
8950,2
8951,3
8952,4
8953,3
8954,1
8955,3
8956,3
8957,7
8958,8
8959,5
8960,1
8961,9
8962,7
8963,3
8964,6
8965,9
8966,8
8967,0
8968,3
8969,0
8970,4
8971,4
8972,5
8973,2
8974,7
8975,9
8976,2
8977,8
8978,8
8979,4
8980,5
8981,3
8982,5
8983,0
8984,1
8985,4
8986,0
8987,3
8988,0
8989,2
8990,9
8991,3
8992,2
8993,7
8994,4
8995,5
8996,7
8997,8
8998,8
8999,5
9000,6
9001,5
9002,2
9003,2
9004,0
9005,9
9006,2
9007,8
9008,2
9009,3
9010,4
9011,7
9012,2
9013,0
9014,3
9015,4
9016,0
9017,7
9018,4
9019,3
9020,2
9021,9
9022,0
9023,3
9024,2
9025,0
9026,2
9027,7
9028,7
9029,4
9030,4
9031,4
9032,4
9033,2
9034,8
9035,3
9036,4
9037,2
9038,2
9039,0
9040,5
9041,2
9042,8
9043,5
9044,4
9045,2
9046,2
9047,5
9048,5
9049,5
9050,3
9051,4
9052,7
9053,8
9054,8
9055,4
9056,4
9057,4
9058,3
9059,0
9060,2
9061,9
9062,3
9063,5
9064,5
9065,4
9066,2
9067,6
9068,1
9069,2
9070,3
9071,4
9072,3
9073,5
9074,2
9075,7
9076,9
9077,2
9078,3
9079,2
9080,3
9081,9
9082,9
9083,4
9084,4
9085,5
9086,5
9087,4
9088,2
9089,7
9090,8
9091,4
9092,7
9093,2
9094,2
9095,4
9096,5
9097,3
9098,3
9099,4
9100,9
9101,2
9102,1
9103,2
9104,8
9105,6
9106,9
9107,4
9108,2
9109,5
9110,2
9111,4
9112,7
9113,5
9114,9
9115,5
9116,3
9117,7
9118,8
9119,6
9120,5
9121,5
9122,8
9123,2
9124,8
9125,9
9126,3
9127,2
9128,5
9129,7
9130,2
9131,7
9132,3
9133,0
9134,8
9135,6
9136,2
9137,3
9138,9
9139,2
9140,8
9141,6
9142,8
9143,7
9144,0
9145,5
9146,4
9147,9
9148,2
9149,3
9150,2
9151,3
9152,2
9153,1
9154,1
9155,9
9156,6
9157,9
9158,2
9159,5
9160,3
9161,5
9162,7
9163,5
9164,1
9165,0
9166,2
9167,9
9168,4
9169,5
9170,7
9171,8
9172,3
9173,6
9174,7
9175,3
9176,4
9177,9
9178,3
9179,9
9180,0
9181,0
9182,3
9183,0
9184,3
9185,3
9186,3
9187,0
9188,9
9189,0
9190,6
9191,3
9192,6
9193,2
9194,7
9195,3
9196,2
9197,3
9198,6
9199,4
9200,6
9201,8
9202,3
9203,7
9204,9
9205,4
9206,8
9207,7
9208,8
9209,2
9210,0
9211,2
9212,3
9213,7
9214,2
9215,8
9216,4
9217,3
9218,3
9219,3
9220,2
9221,4
9222,8
9223,9
9224,6
9225,7
9226,1
9227,9
9228,2
9229,3
9230,5
9231,7
9232,2
9233,2
9234,1
9235,2
9236,4
9237,0
9238,5
9239,5
9240,0
9241,2
9242,8
9243,9
9244,9
9245,2
9246,2
9247,3
9248,3
9249,3
9250,9
9251,4
9252,5
9253,2
9254,9
9255,3
9256,4
9257,7
9258,0
9259,0
9260,5
9261,2
9262,3
9263,7
9264,3
9265,5
9266,6
9267,7
9268,7
9269,8
9270,6
9271,5
9272,3
9273,4
9274,8
9275,3
9276,2
9277,5
9278,0
9279,8
9280,2
9281,8
9282,5
9283,0
9284,5
9285,3
9286,4
9287,8
9288,5
9289,3
9290,8
9291,0
9292,8
9293,2
9294,6
9295,8
9296,0
9297,0
9298,2
9299,9
9300,5
9301,6
9302,8
9303,2
9304,0
9305,9
9306,0
9307,5
9308,3
9309,4
9310,0
9311,2
9312,3
9313,5
9314,9
9315,4
9316,4
9317,0
9318,0
9319,4
9320,7
9321,8
9322,6
9323,4
9324,7
9325,4
9326,3
9327,0
9328,4
9329,4
9330,0
9331,9
9332,3
9333,9
9334,5
9335,6
9336,5
9337,1
9338,2
9339,8
9340,3
9341,2
9342,1
9343,5
9344,3
9345,5
9346,5
9347,6
9348,7
9349,8
9350,6
9351,3
9352,5
9353,8
9354,3
9355,7
9356,2
9357,0
9358,0
9359,2
9360,7
9361,6
9362,5
9363,9
9364,5
9365,4
9366,3
9367,2
9368,0
9369,4
9370,8
9371,3
9372,6
9373,4
9374,1
9375,6
9376,2
9377,3
9378,0
9379,3
9380,3
9381,3
9382,3
9383,4
9384,4
9385,4
9386,0
9387,8
9388,3
9389,5
9390,3
9391,7
9392,4
9393,6
9394,4
9395,0
9396,9
9397,7
9398,9
9399,5
9400,7
9401,0
9402,5
9403,9
9404,3
9405,7
9406,3
9407,3
9408,3
9409,9
9410,3
9411,3
9412,0
9413,2
9414,7
9415,1
9416,6
9417,7
9418,3
9419,7
9420,9
9421,5
9422,2
9423,4
9424,4
9425,3
9426,2
9427,0
9428,4
9429,4
9430,4
9431,5
9432,2
9433,0
9434,6
9435,7
9436,0
9437,3
9438,4
9439,6
9440,2
9441,5
9442,5
9443,4
9444,7
9445,9
9446,8
9447,8
9448,9
9449,9
9450,7
9451,2
9452,2
9453,3
9454,0
9455,2
9456,7
9457,4
9458,5
9459,7
9460,8
9461,9
9462,2
9463,5
9464,3
9465,2
9466,2
9467,0
9468,2
9469,0
9470,9
9471,3
9472,5
9473,8
9474,2
9475,0
9476,3
9477,8
9478,3
9479,0
9480,3
9481,2
9482,9
9483,9
9484,2
9485,9
9486,0
9487,8
9488,8
9489,4
9490,3
9491,7
9492,2
9493,2
9494,6
9495,6
9496,5
9497,6
9498,2
9499,8
9500,8
9501,2
9502,9
9503,8
9504,3
9505,0
9506,2
9507,7
9508,4
9509,4
9510,9
9511,0
9512,4
9513,2
9514,2
9515,0
9516,9
9517,4
9518,2
9519,6
9520,3
9521,8
9522,1
9523,5
9524,1
9525,2
9526,2
9527,5
9528,4
9529,4
9530,3
9531,3
9532,2
9533,2
9534,5
9535,8
9536,9
9537,9
9538,0
9539,0
9540,3
9541,9
9542,7
9543,3
9544,0
9545,2
9546,9
9547,3
9548,2
9549,5
9550,2
9551,0
9552,0
9553,2
9554,3
9555,3
9556,8
9557,9
9558,7
9559,2
9560,2
9561,5
9562,0
9563,3
9564,2
9565,3
9566,8
9567,9
9568,3
9569,7
9570,1
9571,9
9572,3
9573,1
9574,3
9575,9
9576,0
9577,1
9578,2
9579,9
9580,8
9581,4
9582,8
9583,1
9584,9
9585,8
9586,9
9587,9
9588,9
9589,4
9590,6
9591,2
9592,8
9593,2
9594,3
9595,3
9596,8
9597,7
9598,8
9599,4
9600,9
9601,3
9602,0
9603,0
9604,0
9605,2
9606,8
9607,6
9608,3
9609,7
9610,8
9611,5
9612,8
9613,8
9614,2
9615,3
9616,8
9617,3
9618,4
9619,5
9620,0
9621,2
9622,8
9623,9
9624,2
9625,5
9626,4
9627,7
9628,3
9629,3
9630,8
9631,2
9632,2
9633,9
9634,4
9635,8
9636,8
9637,3
9638,6
9639,2
9640,2
9641,9
9642,6
9643,8
9644,9
9645,2
9646,7
9647,9
9648,3
9649,4
9650,3
9651,2
9652,3
9653,0
9654,2
9655,6
9656,8
9657,3
9658,5
9659,8
9660,7
9661,3
9662,6
9663,2
9664,3
9665,3
9666,0
9667,5
9668,3
9669,3
9670,8
9671,7
9672,9
9673,5
9674,0
9675,8
9676,6
9677,4
9678,4
9679,7
9680,0
9681,1
9682,8
9683,0
9684,8
9685,0
9686,2
9687,7
9688,4
9689,7
9690,0
9691,3
9692,7
9693,7
9694,2
9695,3
9696,6
9697,7
9698,7
9699,0
9700,0
9701,2
9702,4
9703,6
9704,6
9705,6
9706,9
9707,7
9708,0
9709,9
9710,0
9711,3
9712,2
9713,3
9714,0
9715,9
9716,9
9717,2
9718,2
9719,9
9720,9
9721,5
9722,3
9723,7
9724,2
9725,0
9726,5
9727,5
9728,8
9729,9
9730,0
9731,5
9732,8
9733,3
9734,3
9735,2
9736,5
9737,2
9738,8
9739,2
9740,3
9741,5
9742,7
9743,4
9744,2
9745,2
9746,2
9747,7
9748,2
9749,2
9750,2
9751,2
9752,3
9753,9
9754,5
9755,8
9756,3
9757,9
9758,9
9759,0
9760,5
9761,3
9762,6
9763,7
9764,2
9765,2
9766,8
9767,3
9768,5
9769,3
9770,8
9771,0
9772,9
9773,7
9774,2
9775,1
9776,0
9777,8
9778,4
9779,8
9780,3
9781,6
9782,9
9783,4
9784,4
9785,3
9786,0
9787,4
9788,5
9789,3
9790,0
9791,5
9792,4
9793,7
9794,3
9795,5
9796,2
9797,0
9798,8
9799,3
9800,7
9801,8
9802,3
9803,8
9804,3
9805,2
9806,7
9807,2
9808,3
9809,5
9810,8
9811,5
9812,4
9813,2
9814,8
9815,3
9816,0
9817,7
9818,6
9819,9
9820,8
9821,3
9822,8
9823,3
9824,4
9825,8
9826,2
9827,9
9828,8
9829,0
9830,4
9831,4
9832,4
9833,5
9834,3
9835,7
9836,6
9837,2
9838,5
9839,3
9840,8
9841,3
9842,0
9843,2
9844,6
9845,8
9846,5
9847,5
9848,6
9849,4
9850,4
9851,5
9852,0
9853,3
9854,9
9855,5
9856,0
9857,0
9858,8
9859,0
9860,3
9861,5
9862,4
9863,2
9864,8
9865,3
9866,5
9867,0
9868,7
9869,4
9870,2
9871,2
9872,2
9873,2
9874,7
9875,2
9876,5
9877,3
9878,3
9879,3
9880,8
9881,5
9882,7
9883,4
9884,6
9885,3
9886,4
9887,3
9888,7
9889,6
9890,8
9891,2
9892,5
9893,2
9894,3
9895,0
9896,5
9897,3
9898,8
9899,2
9900,3
9901,4
9902,2
9903,8
9904,8
9905,3
9906,8
9907,3
9908,4
9909,5
9910,4
9911,9
9912,9
9913,4
9914,9
9915,8
9916,4
9917,3
9918,8
9919,9
9920,0
9921,4
9922,8
9923,0
9924,5
9925,0
9926,0
9927,9
9928,3
9929,2
9930,9
9931,9
9932,4
9933,1
9934,3
9935,2
9936,9
9937,4
9938,4
9939,5
9940,2
9941,3
9942,5
9943,8
9944,5
9945,4
9946,3
9947,5
9948,4
9949,6
9950,8
9951,2
9952,2
9953,3
9954,4
9955,2
9956,8
9957,3
9958,9
9959,9
9960,4
9961,3
9962,6
9963,4
9964,2
9965,8
9966,4
9967,2
9968,4
9969,0
9970,7
9971,2
9972,2
9973,7
9974,3
9975,3
9976,5
9977,8
9978,6
9979,3
9980,0
9981,9
9982,3
9983,2
9984,2
9985,2
9986,1
9987,0
9988,3
9989,3
9990,8
9991,5
9992,7
9993,9
9994,7
9995,7
9996,8
9997,9
9998,8
9999,3
10000,0
10001,5
10002,4
10003,9
10004,9
10005,2
10006,7
10007,4
10008,5
10009,7
10010,4
10011,4
10012,4
10013,9
10014,2
10015,2
10016,2
10017,7
10018,2
10019,2
10020,8
10021,8
10022,2
10023,7
10024,0
10025,1
10026,0
10027,2
10028,4
10029,3
10030,2
10031,2
10032,5
10033,4
10034,3
10035,8
10036,0
10037,3
10038,0
10039,7
10040,9
10041,4
10042,0
10043,7
10044,2
10045,5
10046,3
10047,5
10048,9
10049,4
10050,7
10051,6
10052,8
10053,9
10054,9
10055,7
10056,5
10057,9
10058,4
10059,4
10060,2
10061,3
10062,3
10063,9
10064,9
10065,9
10066,3
10067,5
10068,2
10069,2
10070,4
10071,2
10072,8
10073,7
10074,3
10075,0
10076,9
10077,8
10078,2
10079,7
10080,4
10081,8
10082,3
10083,2
10084,5
10085,5
10086,3
10087,2
10088,4
10089,3
10090,4
10091,8
10092,4
10093,0
10094,2
10095,7
10096,8
10097,4
10098,9
10099,9
10100,4
10101,2
10102,3
10103,3
10104,3
10105,3
10106,0
10107,0
10108,5
10109,4
10110,4
10111,9
10112,8
10113,0
10114,2
10115,3
10116,8
10117,0
10118,1
10119,2
10120,5
10121,9
10122,3
10123,6
10124,5
10125,2
10126,5
10127,7
10128,1
10129,2
10130,5
10131,4
10132,4
10133,3
10134,6
10135,2
10136,7
10137,7
10138,9
10139,4
10140,3
10141,4
10142,4
10143,2
10144,9
10145,3
10146,6
10147,9
10148,4
10149,4
10150,6
10151,2
10152,8
10153,8
10154,5
10155,8
10156,2
10157,0
10158,8
10159,7
10160,0
10161,5
10162,5
10163,6
10164,9
10165,5
10166,5
10167,4
10168,2
10169,3
10170,5
10171,9
10172,9
10173,3
10174,0
10175,0
10176,5
10177,8
10178,2
10179,2
10180,5
10181,3
10182,6
10183,3
10184,2
10185,0
10186,4
10187,2
10188,8
10189,7
10190,7
10191,9
10192,2
10193,0
10194,2
10195,2
10196,4
10197,1
10198,2
10199,8
10200,0
10201,5
10202,7
10203,3
10204,2
10205,4
10206,2
10207,6
10208,8
10209,3
10210,8
10211,5
10212,3
10213,4
10214,7
10215,2
10216,8
10217,3
10218,9
10219,0
10220,4
10221,3
10222,4
10223,4
10224,9
10225,5
10226,3
10227,8
10228,2
10229,3
10230,2
10231,7
10232,2
10233,2
10234,4
10235,3
10236,0
10237,2
10238,0
10239,4
10240,5
10241,7
10242,3
10243,0
10244,8
10245,5
10246,0
10247,9
10248,5
10249,7
10250,6
10251,7
10252,2
10253,5
10254,4
10255,7
10256,7
10257,4
10258,3
10259,0
10260,0
10261,8
10262,0
10263,3
10264,9
10265,1
10266,5
10267,4
10268,2
10269,3
10270,5
10271,6
10272,8
10273,6
10274,6
10275,3
10276,9
10277,9
10278,5
10279,2
10280,3
10281,2
10282,0
10283,0
10284,4
10285,0
10286,5
10287,8
10288,9
10289,0
10290,1
10291,5
10292,3
10293,6
10294,5
10295,4
10296,4
10297,4
10298,5
10299,0
10300,2
10301,8
10302,2
10303,4
10304,5
10305,2
10306,7
10307,0
10308,8
10309,8
10310,4
10311,4
10312,9
10313,2
10314,6
10315,2
10316,2
10317,8
10318,7
10319,0
10320,4
10321,4
10322,9
10323,7
10324,5
10325,8
10326,7
10327,2
10328,9
10329,7
10330,2
10331,3
10332,5
10333,8
10334,4
10335,4
10336,5
10337,0
10338,8
10339,8
10340,9
10341,4
10342,4
10343,4
10344,2
10345,3
10346,2
10347,7
10348,2
10349,3
10350,2
10351,9
10352,9
10353,2
10354,4
10355,0
10356,2
10357,8
10358,0
10359,4
10360,5
10361,7
10362,5
10363,8
10364,5
10365,9
10366,4
10367,2
10368,9
10369,9
10370,9
10371,0
10372,8
10373,5
10374,4
10375,4
10376,9
10377,2
10378,3
10379,3
10380,8
10381,2
10382,3
10383,3
10384,3
10385,2
10386,6
10387,7
10388,0
10389,2
10390,4
10391,6
10392,9
10393,2
10394,2
10395,2
10396,4
10397,7
10398,5
10399,0
10400,6
10401,0
10402,8
10403,0
10404,0
10405,4
10406,6
10407,0
10408,5
10409,3
10410,2
10411,8
10412,3
10413,3
10414,5
10415,8
10416,3
10417,8
10418,7
10419,6
10420,6
10421,6
10422,2
10423,5
10424,5
10425,0
10426,4
10427,0
10428,8
10429,2
10430,8
10431,5
10432,6
10433,1
10434,2
10435,0
10436,9
10437,7
10438,4
10439,3
10440,9
10441,9
10442,3
10443,7
10444,8
10445,4
10446,7
10447,0
10448,7
10449,7
10450,0
10451,4
10452,9
10453,7
10454,5
10455,9
10456,3
10457,7
10458,3
10459,7
10460,4
10461,6
10462,3
10463,3
10464,4
10465,2
10466,5
10467,8
10468,8
10469,6
10470,8
10471,8
10472,2
10473,3
10474,9
10475,4
10476,3
10477,5
10478,6
10479,2
10480,3
10481,2
10482,5
10483,7
10484,4
10485,8
10486,5
10487,0
10488,1
10489,5
10490,8
10491,3
10492,8
10493,3
10494,8
10495,0
10496,6
10497,8
10498,4
10499,4
10500,5
10501,7
10502,3
10503,2
10504,8
10505,8
10506,7
10507,2
10508,2
10509,8
10510,5
10511,7
10512,6
10513,4
10514,4
10515,9
10516,5
10517,3
10518,3
10519,9
10520,6
10521,4
10522,5
10523,3
10524,2
10525,4
10526,7
10527,0
10528,7
10529,7
10530,8
10531,8
10532,4
10533,2
10534,5
10535,2
10536,0
10537,4
10538,7
10539,3
10540,2
10541,2
10542,0
10543,2
10544,3
10545,3
10546,9
10547,0
10548,0
10549,9
10550,9
10551,3
10552,6
10553,3
10554,0
10555,6
10556,4
10557,3
10558,4
10559,6
10560,8
10561,7
10562,3
10563,8
10564,3
10565,0
10566,1
10567,3
10568,9
10569,2
10570,7
10571,2
10572,7
10573,7
10574,2
10575,2
10576,3
10577,2
10578,8
10579,9
10580,7
10581,6
10582,0
10583,3
10584,0
10585,0
10586,5
10587,8
10588,5
10589,8
10590,2
10591,4
10592,7
10593,3
10594,4
10595,2
10596,8
10597,0
10598,4
10599,1
10600,8
10601,9
10602,2
10603,0
10604,5
10605,2
10606,6
10607,3
10608,1
10609,6
10610,4
10611,8
10612,8
10613,5
10614,8
10615,4
10616,5
10617,2
10618,7
10619,8
10620,4
10621,2
10622,7
10623,2
10624,0
10625,4
10626,1
10627,3
10628,9
10629,0
10630,2
10631,6
10632,4
10633,4
10634,8
10635,4
10636,4
10637,4
10638,0
10639,2
10640,7
10641,2
10642,6
10643,6
10644,2
10645,6
10646,0
10647,2
10648,2
10649,0
10650,7
10651,2
10652,2
10653,9
10654,2
10655,5
10656,5
10657,2
10658,0
10659,7
10660,3
10661,7
10662,4
10663,3
10664,6
10665,6
10666,3
10667,4
10668,4
10669,2
10670,8
10671,5
10672,4
10673,7
10674,8
10675,3
10676,3
10677,5
10678,0
10679,2
10680,2
10681,9
10682,6
10683,0
10684,2
10685,3
10686,5
10687,3
10688,9
10689,7
10690,3
10691,5
10692,9
10693,3
10694,2
10695,0
10696,7
10697,7
10698,3
10699,4
10700,8
10701,0
10702,8
10703,1
10704,4
10705,4
10706,0
10707,3
10708,8
10709,8
10710,7
10711,5
10712,8
10713,0
10714,4
10715,2
10716,9
10717,1
10718,9
10719,2
10720,4
10721,8
10722,0
10723,2
10724,5
10725,2
10726,2
10727,4
10728,2
10729,5
10730,3
10731,0
10732,5
10733,3
10734,0
10735,8
10736,9
10737,7
10738,4
10739,2
10740,9
10741,5
10742,6
10743,7
10744,8
10745,1
10746,0
10747,0
10748,9
10749,3
10750,3
10751,9
10752,0
10753,2
10754,8
10755,7
10756,3
10757,7
10758,2
10759,4
10760,2
10761,3
10762,7
10763,0
10764,3
10765,8
10766,4
10767,5
10768,4
10769,7
10770,3
10771,2
10772,4
10773,0
10774,1
10775,4
10776,0
10777,2
10778,2
10779,9
10780,2
10781,6
10782,3
10783,4
10784,7
10785,3
10786,6
10787,2
10788,4
10789,4
10790,9
10791,4
10792,5
10793,3
10794,5
10795,2
10796,5
10797,1
10798,8
10799,4
10800,8
10801,0
10802,5
10803,2
10804,7
10805,2
10806,5
10807,3
10808,4
10809,2
10810,0
10811,5
10812,3
10813,3
10814,4
10815,5
10816,8
10817,7
10818,4
10819,2
10820,6
10821,3
10822,4
10823,7
10824,2
10825,2
10826,7
10827,2
10828,4
10829,3
10830,7
10831,6
10832,5
10833,7
10834,3
10835,6
10836,2
10837,4
10838,5
10839,8
10840,4
10841,4
10842,3
10843,0
10844,7
10845,2
10846,2
10847,9
10848,6
10849,3
10850,3
10851,3
10852,7
10853,3
10854,3
10855,3
10856,9
10857,9
10858,6
10859,2
10860,7
10861,4
10862,4
10863,8
10864,9
10865,5
10866,2
10867,0
10868,0
10869,7
10870,4
10871,4
10872,4
10873,9
10874,4
10875,2
10876,8
10877,0
10878,7
10879,8
10880,2
10881,0
10882,3
10883,3
10884,9
10885,5
10886,3
10887,9
10888,5
10889,2
10890,7
10891,0
10892,5
10893,4
10894,4
10895,3
10896,0
10897,0
10898,3
10899,9
10900,0
10901,2
10902,8
10903,9
10904,8
10905,9
10906,9
10907,3
10908,0
10909,0
10910,9
10911,6
10912,1
10913,7
10914,4
10915,7
10916,2
10917,2
10918,4
10919,5
10920,7
10921,9
10922,3
10923,5
10924,4
10925,0
10926,3
10927,0
10928,0
10929,8
10930,2
10931,3
10932,5
10933,0
10934,3
10935,9
10936,2
10937,9
10938,6
10939,7
10940,1
10941,4
10942,4
10943,4
10944,6
10945,8
10946,7
10947,4
10948,0
10949,0
10950,7
10951,0
10952,5
10953,0
10954,5
10955,8
10956,2
10957,4
10958,8
10959,7
10960,3
10961,8
10962,4
10963,0
10964,6
10965,4
10966,3
10967,5
10968,2
10969,7
10970,6
10971,0
10972,4
10973,4
10974,2
10975,0
10976,3
10977,2
10978,5
10979,5
10980,3
10981,5
10982,9
10983,4
10984,0
10985,2
10986,4
10987,8
10988,3
10989,0
10990,5
10991,5
10992,2
10993,9
10994,7
10995,2
10996,5
10997,6
10998,0
10999,0
11000,2
11001,6
11002,9
11003,7
11004,2
11005,7
11006,2
11007,3
11008,0
11009,7
11010,4
11011,4
11012,7
11013,9
11014,6
11015,3
11016,8
11017,5
11018,8
11019,4
11020,2
11021,0
11022,8
11023,2
11024,9
11025,5
11026,5
11027,3
11028,9
11029,4
11030,0
11031,4
11032,0
11033,0
11034,8
11035,3
11036,3
11037,4
11038,8
11039,4
11040,5
11041,7
11042,2
11043,7
11044,9
11045,7
11046,3
11047,2
11048,5
11049,4
11050,2
11051,9
11052,4
11053,5
11054,2
11055,5
11056,4
11057,4
11058,2
11059,0
11060,1
11061,4
11062,4
11063,9
11064,5
11065,2
11066,5
11067,4
11068,4
11069,2
11070,7
11071,0
11072,5
11073,4
11074,3
11075,4
11076,8
11077,3
11078,1
11079,9
11080,4
11081,2
11082,2
11083,5
11084,2
11085,4
11086,5
11087,5
11088,9
